userId,profile
1623,"This person likes anime genres such as Comedy, School, Drama, Adventure, Slice of Life, Fantasy."
1647,"This person likes anime genres such as Comedy, Shounen, Game, Sci-Fi, Supernatural, Drama, Adventure, Horror, Fantasy, Military, Action, Thriller."
1651,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Action."
1688,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Action, Ecchi."
1689,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Seinen, Fantasy, Action, Magic, Parody, Harem, Ecchi."
1695,"This person likes anime genres such as Comedy, Romance, School."
1697,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic."
1701,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Slice of Life, Adventure, Fantasy, Military, Action, Magic."
1705,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
1711,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Action, Thriller."
1720,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Sports, Shounen, Psychological, Demons, Romance, Sci-Fi, Action, Harem, Thriller, Comedy, School, Shoujo, Military, Ecchi."
1734,"This person likes anime genres such as Comedy, Kids, Romance, School, Drama, Adventure, Slice of Life, Fantasy, Action, Harem."
1737,This person likes anime genres such as Action.
1749,This person likes anime genres such as Shounen.
1753,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Mystery, Shoujo, Slice of Life, Fantasy, Action, Sports, Thriller."
1771,"This person likes anime genres such as Sci-Fi, Drama, Military, Action, Mecha."
1781,"This person likes anime genres such as Comedy, Harem, School, Supernatural, Drama, Slice of Life, Psychological, Action, Magic, Thriller."
1786,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Harem, Ecchi."
1797,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Seinen, Adventure, Slice of Life, Fantasy, Action, Demons, Magic, Harem, Ecchi."
1798,"This person likes anime genres such as Comedy, Romance, Adventure, Fantasy, Action, Parody."
1807,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Super Power, Action, Magic, Sports, Parody, Harem, Ecchi."
1811,This person likes anime genres such as Fantasy.
1822,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Thriller."
1835,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Super Power, Action, Magic, Sports, Ecchi."
1842,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Thriller, Ecchi."
1843,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Parody, Thriller."
1844,"This person likes anime genres such as Sci-Fi, Drama, Action."
1847,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Slice of Life, Fantasy, Military, Action, Harem."
1853,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Slice of Life, Action, Thriller."
1873,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Fantasy, Action, Harem, Ecchi."
1888,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Military, Fantasy, Ecchi, Action, Magic, Harem, Mecha."
1890,"This person likes anime genres such as Comedy, Supernatural, Drama, Slice of Life, Psychological, Fantasy, Thriller."
1913,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Seinen, Slice of Life, Action, Music, Thriller."
1918,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Super Power, Action, Sports, Thriller."
1924,This person likes anime genres such as .
1929,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Demons, Harem, Ecchi."
1937,"This person likes anime genres such as Shounen, Sci-Fi, Drama, Action, Thriller."
1938,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Action, Thriller."
1942,"This person likes anime genres such as Sci-Fi, Supernatural, Drama, Adventure, Psychological, Fantasy, Action."
1947,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Ecchi, Action, Harem, Mecha."
1957,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Thriller."
1963,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Adventure, Action, Thriller, Ecchi."
1984,"This person likes anime genres such as Comedy, Shounen, Game, Adventure, Fantasy, Action."
1987,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
2015,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Drama, Adventure, Military, Fantasy, Action."
2016,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Military, Action, Harem, Ecchi."
2021,This person likes anime genres such as .
2025,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action."
2050,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Demons, Magic, Harem, Ecchi."
2102,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Fantasy, Action, Ecchi."
2113,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Mystery, Fantasy, Action."
2115,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Fantasy, Action, Demons, Magic, Harem, Ecchi."
2118,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action."
2141,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Seinen, Fantasy, Sports, Shounen, Mystery, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, Thriller, School, Magic, Ecchi."
2165,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Thriller, Ecchi."
2194,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Martial Arts, Fantasy, Shounen, Historical, Samurai, Romance, Sci-Fi, Horror, Action, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
2200,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Thriller, Mecha, Comedy, School, Shoujo, Military, Super Power, Magic."
2204,"This person likes anime genres such as Sci-Fi, Supernatural, Drama, Adventure, Action, Thriller, Mecha."
2212,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Thriller."
2246,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Harem, Ecchi."
2268,"This person likes anime genres such as Comedy, Romance, Game, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Ecchi."
2273,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Slice of Life, Psychological, Fantasy, Action, Thriller."
2290,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Historical, Fantasy, Action."
2297,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Seinen, Fantasy, Sports, Shounen, Historical, Demons, Romance, Sci-Fi, Horror, Action, Parody, Harem, Comedy, School, Super Power, Magic, Ecchi."
2298,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Super Power, Action."
2300,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Sports, Thriller, Ecchi."
2310,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Adventure, Fantasy, Action, Magic."
2318,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Adventure, Shoujo, Slice of Life, Fantasy, Action, Thriller."
2335,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Harem, Ecchi."
2342,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
2351,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Thriller."
2371,"This person likes anime genres such as Comedy, Drama, Sci-Fi, Action."
2378,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Sports, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Thriller, Mecha, Comedy, Harem, School, Military, Super Power, Music, Magic, Ecchi."
2379,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Super Power, Action."
2394,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Sci-Fi, Drama, Fantasy, Action, Harem, Ecchi."
2417,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Sports, Thriller."
2422,"This person likes anime genres such as Comedy, Fantasy, Magic."
2440,"This person likes anime genres such as Sci-Fi, Drama, Slice of Life."
2441,"This person likes anime genres such as Comedy, Romance, Shounen, Game, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
2444,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Action, Mecha."
2455,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Action, Thriller."
2480,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Slice of Life, Fantasy, Action, Demons, Harem, Ecchi."
2487,"This person likes anime genres such as Comedy, Harem, Action, Ecchi."
2507,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Slice of Life, Psychological, Fantasy, Action, Magic, Harem, Ecchi."
2515,"This person likes anime genres such as Comedy, Shounen, Supernatural, Adventure, Fantasy, Action."
2526,This person likes anime genres such as .
2531,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
2533,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Martial Arts, Super Power, Action, Magic, Sports, Harem, Ecchi."
2547,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Harem, Ecchi."
2548,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Adventure, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
2549,"This person likes anime genres such as Sci-Fi, Drama, Military, Action, Mecha."
2554,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Thriller, Mecha."
2555,"This person likes anime genres such as Comedy, Shounen, School, Adventure, Fantasy, Action."
2562,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Seinen, Adventure, Psychological, Military, Fantasy, Ecchi, Action, Magic, Thriller, Mecha."
2578,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Adventure, Fantasy, Action, Harem, Ecchi."
2585,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Fantasy, Military, Ecchi, Action, Harem, Mecha."
2589,"This person likes anime genres such as Comedy, Shounen, Game, Police, School, Drama, Adventure, Mystery, Fantasy, Action, Sports, Thriller, Ecchi."
2591,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Historical, Fantasy, Action, Thriller."
2592,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Super Power, Action, Demons, Harem, Ecchi."
2611,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Mystery, Psychological, Action, Magic, Thriller."
2613,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Harem, Ecchi."
2623,"This person likes anime genres such as Comedy, Shounen, Game, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Thriller."
2632,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Seinen, Slice of Life, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
2641,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Action."
2642,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Supernatural, Sci-Fi, Drama, Action, Magic, Thriller, Ecchi."
2643,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Thriller."
2652,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Adventure, Fantasy, Action, Sports, Ecchi."
